start_free_XBT,0.01640851
start_free_XBT,0.01640851
time,2018-07-06 01:14:28.432507,free XBT,0.01637986,reward,-2.865000000000159e-05
time,2018-07-06 01:14:40.190157,free XBT,0.01637814,reward,-3.0370000000001784e-05
time,2018-07-06 01:14:50.746912,free XBT,0.01637632,reward,-3.2190000000001384e-05
time,2018-07-06 01:15:01.941950,free XBT,0.01637493,reward,-3.35800000000018e-05
time,2018-07-06 01:15:13.843059,free XBT,0.016372770000000002,reward,-3.573999999999938e-05
time,2018-07-06 01:15:24.934277,free XBT,0.01637124,reward,-3.727000000000244e-05
time,2018-07-06 01:15:35.321742,free XBT,0.016369270000000002,reward,-3.9239999999999414e-05
time,2018-07-06 01:15:45.553098,free XBT,0.01636768,reward,-4.0830000000002115e-05
time,2018-07-06 01:15:55.979998,free XBT,0.01636595,reward,-4.2560000000000514e-05
time,2018-07-06 01:16:07.209517,free XBT,0.01636419,reward,-4.432000000000047e-05
time,2018-07-06 01:16:17.434138,free XBT,0.01636295,reward,-4.5560000000000045e-05
time,2018-07-06 01:16:28.980920,free XBT,0.01636062,reward,-4.789000000000182e-05
time,2018-07-06 01:16:40.064531,free XBT,0.01635916,reward,-4.935000000000009e-05
time,2018-07-06 01:16:50.965815,free XBT,0.01635738,reward,-5.1129999999999926e-05
time,2018-07-06 01:17:01.910017,free XBT,0.01635601,reward,-5.250000000000046e-05
time,2018-07-06 01:17:16.915901,free XBT,0.0163536,reward,-5.491000000000176e-05
start_free_XBT,0.01639825
start_free_XBT,0.01639797
time,2018-07-06 01:27:12.603687,free XBT,0.01639622,reward,-1.7500000000017502
time,2018-07-06 01:27:22.973124,free XBT,0.01639622,reward,-1.7500000000017502
time,2018-07-06 01:27:33.162931,free XBT,0.01639622,reward,-1.7500000000017502
time,2018-07-06 01:27:44.177204,free XBT,0.01639774,reward,-0.2300000000003688
time,2018-07-06 01:27:54.280519,free XBT,0.01639774,reward,-0.2300000000003688
time,2018-07-06 01:28:04.451507,free XBT,0.01639774,reward,-0.2300000000003688
time,2018-07-06 01:28:15.725702,free XBT,0.01639599,reward,-1.980000000002119
time,2018-07-06 01:28:27.930289,free XBT,0.01639414,reward,-3.8299999999998056
time,2018-07-06 01:28:38.806294,free XBT,0.01639564,reward,-2.330000000001775
time,2018-07-06 01:28:50.902560,free XBT,0.01639568,reward,-2.2900000000020126
time,2018-07-06 01:29:01.293669,free XBT,0.01639571,reward,-2.2600000000004563
time,2018-07-06 01:29:10.599729,free XBT,0.01639571,reward,-2.2600000000004563
time,2018-07-06 01:29:23.604839,free XBT,0.01639391,reward,-4.060000000000175
time,2018-07-06 01:29:35.041990,free XBT,0.01639214,reward,-5.830000000001806
time,2018-07-06 01:29:46.350029,free XBT,0.016390250000000002,reward,-7.7199999999992555
time,2018-07-06 01:29:57.764719,free XBT,0.01638826,reward,-9.70999999999958
time,2018-07-06 01:30:09.465871,free XBT,0.01638654,reward,-11.429999999999774
time,2018-07-06 01:30:25.423611,free XBT,0.016385010000000002,reward,-12.959999999999361
time,2018-07-06 01:30:36.444676,free XBT,0.0163833,reward,-14.670000000001348
time,2018-07-06 01:30:47.403879,free XBT,0.016381220000000002,reward,-16.749999999999403
time,2018-07-06 01:30:58.936225,free XBT,0.0163795,reward,-18.469999999999597
time,2018-07-06 01:31:13.254690,free XBT,0.016376850000000002,reward,-21.11999999999947
time,2018-07-06 01:31:28.823941,free XBT,0.01637609,reward,-21.8800000000019
time,2018-07-06 01:31:41.271729,free XBT,0.01637399,reward,-23.979999999999833
time,2018-07-06 01:31:53.361288,free XBT,0.01637212,reward,-25.850000000000872
start_total_XBT,0.01639366
time,2018-07-06 01:40:27.246090,free XBT,0.01639191,reward,-0.09000000000120023
time,2018-07-06 01:40:36.387717,free XBT,0.01639191,reward,-0.11000000000108145
time,2018-07-06 01:40:46.162015,free XBT,0.01639191,reward,-0.11000000000108145
time,2018-07-06 01:40:57.235896,free XBT,0.01639342,reward,-0.24000000000204413
time,2018-07-06 01:41:08.078841,free XBT,0.01639342,reward,-0.24000000000204413
time,2018-07-06 01:41:16.952049,free XBT,0.01639342,reward,-0.24000000000204413
time,2018-07-06 01:41:28.299632,free XBT,0.01639167,reward,-0.3000000000016878
time,2018-07-06 01:41:40.063941,free XBT,0.01638982,reward,-0.6999999999993123
time,2018-07-06 01:41:50.789643,free XBT,0.01639138,reward,-0.6999999999993123
time,2018-07-06 01:42:00.299178,free XBT,0.01639138,reward,-0.6999999999993123
time,2018-07-06 01:42:09.598468,free XBT,0.01639138,reward,-0.6999999999993123
time,2018-07-06 01:42:18.476250,free XBT,0.01639135,reward,-0.6599999999995498
time,2018-07-06 01:42:31.337514,free XBT,0.01638959,reward,-0.8000000000021878
time,2018-07-06 01:42:41.735228,free XBT,0.01638771,reward,-1.0499999999989684
time,2018-07-06 01:42:53.833126,free XBT,0.01638599,reward,-1.2199999999996936
time,2018-07-06 01:43:04.851460,free XBT,0.01638424,reward,-1.3900000000004187
time,2018-07-06 01:43:17.263824,free XBT,0.01638244,reward,-1.5000000000015001
time,2018-07-06 01:43:29.765598,free XBT,0.01638031,reward,-1.939999999998887
time,2018-07-06 01:43:40.518040,free XBT,0.01637852,reward,-2.2200000000006934
time,2018-07-06 01:43:51.658113,free XBT,0.01637694,reward,-2.0699999999998497
time,2018-07-06 01:44:03.214775,free XBT,0.01637539,reward,-1.9900000000003248
time,2018-07-06 01:44:15.319488,free XBT,0.01637408,reward,-0.9699999999994435
time,2018-07-06 01:44:26.607642,free XBT,0.01637234,reward,-1.0499999999989684
time,2018-07-06 01:44:37.038063,free XBT,0.0163702,reward,-2.3000000000002183
time,2018-07-06 01:44:47.378394,free XBT,0.01636887,reward,-0.36999999999953737
time,2018-07-06 01:44:57.918225,free XBT,0.01636714,reward,-1.8900000000009187
time,2018-07-06 01:45:13.855928,free XBT,0.01636539,reward,-1.2100000000014877
time,2018-07-06 01:45:25.101383,free XBT,0.01636366,reward,-1.2799999999993372
time,2018-07-06 01:45:36.423124,free XBT,0.016361920000000002,reward,-2.25000000000225
time,2018-07-06 01:45:47.556762,free XBT,0.01635925,reward,-3.490000000001825
time,2018-07-06 01:46:00.639633,free XBT,0.0163559,reward,-5.210000000002019
time,2018-07-06 01:46:12.502674,free XBT,0.01635449,reward,-4.989999999999855
time,2018-07-06 01:46:23.451810,free XBT,0.01635335,reward,-4.509999999999237
time,2018-07-06 01:46:35.142069,free XBT,0.01635074,reward,-5.580000000001556
time,2018-07-06 01:46:45.884782,free XBT,0.01634915,reward,-5.530000000000118
time,2018-07-06 01:46:57.841223,free XBT,0.01634777,reward,-5.210000000002019
time,2018-07-06 01:47:09.057345,free XBT,0.01634604,reward,-5.370000000001069
time,2018-07-06 01:47:20.284795,free XBT,0.01634399,reward,-5.800000000000249
time,2018-07-06 01:47:31.558496,free XBT,0.01634242,reward,-5.689999999999168
time,2018-07-06 01:47:42.998307,free XBT,0.01633946,reward,-7.010000000001737
time,2018-07-06 01:47:54.720991,free XBT,0.016338890000000002,reward,-6.010000000000737
time,2018-07-06 01:48:06.146096,free XBT,0.0163359,reward,-7.4099999999993615
time,2018-07-06 01:48:16.671869,free XBT,0.01633366,reward,-7.929999999999743
time,2018-07-06 01:48:28.414191,free XBT,0.01633161,reward,-8.460000000001799
time,2018-07-06 01:48:40.988201,free XBT,0.01632911,reward,-9.320000000000162
time,2018-07-06 01:48:52.016646,free XBT,0.01632728,reward,-9.499999999999092
time,2018-07-06 01:49:04.144374,free XBT,0.01632555,reward,-9.680000000001494
time,2018-07-06 01:49:15.140940,free XBT,0.01632295,reward,-10.599999999999499
time,2018-07-06 01:49:28.762735,free XBT,0.01632064,reward,-11.179999999999524
time,2018-07-06 01:49:42.801573,free XBT,0.016319590000000002,reward,-10.599999999999499
time,2018-07-06 01:49:58.712049,free XBT,0.01631224,reward,-16.3300000000019
time,2018-07-06 01:50:18.353834,free XBT,0.01631005,reward,-16.890000000002043
time,2018-07-06 01:50:29.176440,free XBT,0.0163079,reward,-17.46000000000039
time,2018-07-06 01:50:41.180436,free XBT,0.01630695,reward,-16.769999999999285
time,2018-07-06 01:50:59.437271,free XBT,0.01630853,reward,-13.53000000000118
time,2018-07-06 01:51:12.518293,free XBT,0.0163081,reward,-12.379999999999336
time,2018-07-06 01:51:23.857119,free XBT,0.01630637,reward,-12.550000000000061
time,2018-07-06 01:51:39.369491,free XBT,0.01630544,reward,-11.830000000000867
time,2018-07-06 01:51:56.043979,free XBT,0.01630549,reward,-10.160000000002112
time,2018-07-06 01:52:07.118411,free XBT,0.01630311,reward,-10.80000000000178
time,2018-07-06 01:52:17.466409,free XBT,0.016298820000000002,reward,-13.45999999999986
time,2018-07-06 01:52:28.732227,free XBT,0.016297100000000002,reward,-13.670000000000348
time,2018-07-06 01:52:39.127012,free XBT,0.01629535,reward,-13.880000000000836
time,2018-07-06 01:52:49.808847,free XBT,0.01629342,reward,-14.090000000001323
time,2018-07-06 01:52:59.993869,free XBT,0.01629317,reward,-12.680000000001023
time,2018-07-06 01:53:10.568057,free XBT,0.01629514,reward,-9.010000000000268
time,2018-07-06 01:53:21.497953,free XBT,0.01629341,reward,-9.12000000000135
time,2018-07-06 01:53:33.317266,free XBT,0.01628995,reward,-10.94000000000095
time,2018-07-06 01:53:44.686523,free XBT,0.01628709,reward,-12.240000000000167
time,2018-07-06 01:53:54.903332,free XBT,0.01628529,reward,-12.399999999999217
start_total_XBT,0.01637162
time,2018-07-06 02:05:45.712257,free XBT,0.01636812,reward,-0.2599999999984559
time,2018-07-06 02:05:55.315761,free XBT,0.016368070000000002,reward,-0.2599999999984559
time,2018-07-06 02:06:07.372173,free XBT,0.01636812,reward,-0.21999999999869346
time,2018-07-06 02:06:20.301239,free XBT,0.01637122,reward,-0.4000000000010939
time,2018-07-06 02:06:31.292493,free XBT,0.01637122,reward,-0.4000000000010939
time,2018-07-06 02:06:42.890355,free XBT,0.01637122,reward,-0.4000000000010939
time,2018-07-06 02:06:55.983661,free XBT,0.01636772,reward,-0.5800000000000249
time,2018-07-06 02:07:12.536097,free XBT,0.01636422,reward,-0.7199999999991935
time,2018-07-06 02:07:26.142325,free XBT,0.01636705,reward,-1.2799999999993372
time,2018-07-06 02:07:36.266700,free XBT,0.01636705,reward,-1.2799999999993372
time,2018-07-06 02:07:47.856743,free XBT,0.01636697,reward,-1.3599999999988621
time,2018-07-06 02:08:02.697423,free XBT,0.01636701,reward,-1.3199999999990997
time,2018-07-06 02:08:24.933852,free XBT,0.016363680000000002,reward,-1.2999999999992184
time,2018-07-06 02:08:38.244298,free XBT,0.01635999,reward,-1.7400000000000748
time,2018-07-06 02:08:51.377261,free XBT,0.0163565,reward,-1.8799999999992434
time,2018-07-06 02:09:03.523639,free XBT,0.01635321,reward,-1.7799999999998373
time,2018-07-06 02:09:20.102966,free XBT,0.01634972,reward,-2.2200000000006934
time,2018-07-06 02:09:31.164269,free XBT,0.01634623,reward,-1.9599999999987683
time,2018-07-06 02:09:48.686596,free XBT,0.016342370000000002,reward,-3.0599999999991745
time,2018-07-06 02:10:03.309087,free XBT,0.016338890000000002,reward,-3.1399999999986994
time,2018-07-06 02:10:16.992815,free XBT,0.016334480000000002,reward,-4.419999999998037
time,2018-07-06 02:10:27.759332,free XBT,0.01633119,reward,-4.419999999998037
time,2018-07-06 02:10:41.104955,free XBT,0.0163275,reward,-4.859999999998893
time,2018-07-06 02:10:58.319807,free XBT,0.016324,reward,-5.080000000001056
time,2018-07-06 02:11:10.511358,free XBT,0.01632179,reward,-4.060000000000175
time,2018-07-06 02:11:22.432669,free XBT,0.0163183,reward,-4.359999999998393
time,2018-07-06 02:11:32.592119,free XBT,0.01631481,reward,-4.660000000000081
time,2018-07-06 02:11:43.215464,free XBT,0.01631132,reward,-4.279999999998868
time,2018-07-06 02:11:54.099884,free XBT,0.01630783,reward,-4.899999999998656
time,2018-07-06 02:12:06.910552,free XBT,0.01630434,reward,-4.799999999999249
time,2018-07-06 02:12:17.147648,free XBT,0.01630085,reward,-5.080000000001056
time,2018-07-06 02:12:27.974924,free XBT,0.01629736,reward,-4.540000000000793
time,2018-07-06 02:12:41.909662,free XBT,0.01629388,reward,-3.599999999999437
time,2018-07-06 02:12:52.788602,free XBT,0.016290390000000002,reward,-3.460000000000268
time,2018-07-06 02:13:03.305307,free XBT,0.0162869,reward,-3.7599999999984868
time,2018-07-06 02:13:17.340809,free XBT,0.01628341,reward,-4.060000000000175
time,2018-07-06 02:13:31.535040,free XBT,0.01627992,reward,-4.379999999998274
time,2018-07-06 02:13:42.494803,free XBT,0.01627644,reward,-4.759999999999486
time,2018-07-06 02:13:53.142291,free XBT,0.01627295,reward,-5.1400000000007
time,2018-07-06 02:14:03.835249,free XBT,0.01626946,reward,-5.519999999998443
time,2018-07-06 02:14:17.332615,free XBT,0.01626597,reward,-4.719999999999724
time,2018-07-06 02:14:31.045052,free XBT,0.01626249,reward,-6.3400000000005114
time,2018-07-06 02:14:42.101930,free XBT,0.01625573,reward,-11.239999999999167
time,2018-07-06 02:14:52.792086,free XBT,0.0162552,reward,-8.499999999998092
time,2018-07-06 02:15:05.293402,free XBT,0.01625079,reward,-9.639999999998262
time,2018-07-06 02:15:16.652977,free XBT,0.01624854,reward,-8.720000000000255
time,2018-07-06 02:15:30.496048,free XBT,0.01624497,reward,-9.160000000001112
time,2018-07-06 02:15:41.428384,free XBT,0.016239820000000002,reward,-11.080000000000117
time,2018-07-06 02:15:52.085184,free XBT,0.01623201,reward,-15.359999999998985
time,2018-07-06 21:47:37.141377,free XBT,0.0163504,reward,0.0
time,2018-07-06 21:48:06.523814,free XBT,0.01635046,reward,-0.05000000000143778
time,2018-07-06 21:48:36.930660,free XBT,0.01635033,reward,-0.17000000000072513
time,2018-07-06 21:49:07.640969,free XBT,0.01635041,reward,-0.09999999999940612
time,2018-07-06 21:49:42.438057,free XBT,0.01635042,reward,-0.0799999999995249
time,2018-07-06 21:50:15.955419,free XBT,0.0163502,reward,-0.3000000000016878
time,2018-07-06 21:50:51.983884,free XBT,0.01634856,reward,-0.19000000000060635
time,2018-07-06 21:51:25.637466,free XBT,0.01634864,reward,-0.0799999999995249
time,2018-07-06 21:52:02.023780,free XBT,0.01634861,reward,-0.13999999999916857
time,2018-07-06 21:52:32.340502,free XBT,0.01634864,reward,-0.05000000000143778
time,2018-07-06 21:53:03.729638,free XBT,0.01634864,reward,-0.11000000000108145
time,2018-07-06 21:53:32.024105,free XBT,0.01634862,reward,-0.11999999999928734
time,2018-07-06 21:54:07.199852,free XBT,0.01634855,reward,-0.09999999999940612
time,2018-07-06 21:54:46.959923,free XBT,0.01634693,reward,0.019999999999881224
time,2018-07-06 21:55:22.709026,free XBT,0.01634532,reward,0.29999999999821836
time,2018-07-06 21:56:03.357110,free XBT,0.01634372,reward,0.37999999999774325
time,2018-07-06 21:56:42.550819,free XBT,0.01634197,reward,0.5600000000001437
time,2018-07-06 21:57:19.826506,free XBT,0.01634022,reward,0.7100000000009876
time,2018-07-06 21:57:57.557755,free XBT,0.01633847,reward,0.7100000000009876
time,2018-07-06 21:58:36.854127,free XBT,0.01634547,reward,0.4099999999992998
time,2018-07-06 21:59:17.918198,free XBT,0.01634372,reward,0.5000000000005
time,2018-07-06 22:04:02.011059,free XBT,0.01634673,reward,0.0
time,2018-07-06 22:04:37.167784,free XBT,0.01634673,reward,0.0
time,2018-07-06 22:05:10.818874,free XBT,0.01634673,reward,0.0
time,2018-07-06 22:05:51.321556,free XBT,0.01634673,reward,0.0
time,2018-07-06 22:06:23.210385,free XBT,0.01634673,reward,-0.25000000000025
time,2018-07-06 22:06:55.200723,free XBT,0.0163466,reward,-0.4600000000007376
time,2018-07-06 22:07:26.345722,free XBT,0.01634134,reward,-0.7999999999987184
time,2018-07-06 22:07:56.791706,free XBT,0.01633619,reward,-0.5000000000005
time,2018-07-06 22:08:30.685532,free XBT,0.01633619,reward,-0.32000000000156903
time,2018-07-06 22:08:56.963792,free XBT,0.01633619,reward,-0.5600000000001437
time,2018-07-06 22:09:25.579301,free XBT,0.01633619,reward,-0.6199999999997874
time,2018-07-06 22:09:51.066247,free XBT,0.01634062,reward,-1.109999999998612
time,2018-07-06 22:10:31.439201,free XBT,0.01633536,reward,-1.1699999999982558
time,2018-07-06 22:11:02.184444,free XBT,0.01633003,reward,-1.2300000000013689
time,2018-07-06 22:11:36.877359,free XBT,0.016324830000000002,reward,-1.080000000000525
time,2018-07-06 22:12:09.698739,free XBT,0.016319570000000002,reward,-1.080000000000525
time,2018-07-06 22:12:39.457527,free XBT,0.01631424,reward,-1.2300000000013689
time,2018-07-06 22:13:08.918821,free XBT,0.016309050000000002,reward,-1.4199999999985058
time,2018-07-06 22:13:46.633766,free XBT,0.01630375,reward,-1.5400000000012626
time,2018-07-06 22:14:23.406070,free XBT,0.01629709,reward,-5.700000000000843
time,2018-07-06 22:14:56.545778,free XBT,0.016291820000000002,reward,-5.700000000000843
time,2018-07-06 22:15:30.714521,free XBT,0.01628504,reward,-7.199999999998874
time,2018-07-06 22:16:16.680887,free XBT,0.016282770000000002,reward,-4.879999999998774
time,2018-07-06 22:16:52.734444,free XBT,0.0162768,reward,-5.600000000001437
time,2018-07-06 22:17:41.217994,free XBT,0.0162691,reward,-8.899999999999187
time,2018-07-06 22:18:10.587893,free XBT,0.01626697,reward,-5.749999999998812
time,2018-07-06 22:18:39.668135,free XBT,0.01626053,reward,-7.099999999999468
time,2018-07-06 22:19:15.212013,free XBT,0.01625643,reward,-3.9499999999990933
time,2018-07-06 22:19:44.069017,free XBT,0.01624729,reward,-9.80000000000078
time,2018-07-06 22:20:28.538456,free XBT,0.01624592,reward,-6.789999999999575
